"tab_code","表章項目","cat01_code","労働力状態３区分_時系列","cat02_code","男女_時系列","area_code","地域_時系列","time_code","時間軸（調査年）","unit","value"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2005000000","2005年","人","5548788"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2010000000","2010年","人","5839722"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2015000000","2015年","人","5989897"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2020000000","2020年","人","6182420"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2015000010","2015年_不詳補完値","人","5989897"
"320","15歳以上人口","100","総数","120","女","13000","東京都","2020000010","2020年_不詳補完値","人","6182420"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1950000000","1950年","人","845304"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1955000000","1955年","人","994871"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1960000000","1960年","人","1236997"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1965000000","1965年","人","1642908"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1970000000","1970年","人","2015466"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1975000000","1975年","人","2315283"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1980000000","1980年","人","2558917"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1985000000","1985年","人","2849869"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1990000000","1990年","人","3205923"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","1995000000","1995年","人","3433261"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2000000000","2000年","人","3599095"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2005000000","2005年","人","3755386"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2010000000","2010年","人","3903982"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2015000000","2015年","人","3976467"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2020000000","2020年","人","4021372"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2015000010","2015年_不詳補完値","人","3976467"
"320","15歳以上人口","100","総数","120","女","14000","神奈川県","2020000010","2020年_不詳補完値","人","4021372"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1950000000","1950年","人","847394"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1955000000","1955年","人","848066"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1960000000","1960年","人","872213"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1965000000","1965年","人","913440"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1970000000","1970年","人","940514"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1975000000","1975年","人","958699"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1980000000","1980年","人","987533"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1985000000","1985年","人","1016535"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1990000000","1990年","人","1047050"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","1995000000","1995年","人","1079437"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2000000000","2000年","人","1093877"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2005000000","2005年","人","1090894"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2010000000","2010年","人","1075132"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2015000000","2015年","人","1050416"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2020000000","2020年","人","1000497"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2015000010","2015年_不詳補完値","人","1050416"
"320","15歳以上人口","100","総数","120","女","15000","新潟県","2020000010","2020年_不詳補完値","人","1000497"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1950000000","1950年","人","353561"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1955000000","1955年","人","356505"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1960000000","1960年","人","381340"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1965000000","1965年","人","412849"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1970000000","1970年","人","425283"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1975000000","1975年","人","435983"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1980000000","1980年","人","449478"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1985000000","1985年","人","465693"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1990000000","1990年","人","485879"
"320","15歳以上人口","100","総数","120","女","16000","富山県","1995000000","1995年","人","499165"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2000000000","2000年","人","503805"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2005000000","2005年","人","502966"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2010000000","2010年","人","496127"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2015000000","2015年","人","484758"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2020000000","2020年","人","468654"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2015000010","2015年_不詳補完値","人","484758"
"320","15歳以上人口","100","総数","120","女","16000","富山県","2020000010","2020年_不詳補完値","人","468654"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1950000000","1950年","人","341358"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1955000000","1955年","人","343163"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1960000000","1960年","人","364793"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1965000000","1965年","人","392244"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1970000000","1970年","人","406873"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1975000000","1975年","人","425345"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1980000000","1980年","人","446620"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1985000000","1985年","人","470577"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1990000000","1990年","人","495915"
"320","15歳以上人口","100","総数","120","女","17000","石川県","1995000000","1995年","人","516306"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2000000000","2000年","人","521338"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2005000000","2005年","人","525319"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2010000000","2010年","人","523537"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2015000000","2015年","人","516099"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2020000000","2020年","人","507560"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2015000010","2015年_不詳補完値","人","516099"
"320","15歳以上人口","100","総数","120","女","17000","石川県","2020000010","2020年_不詳補完値","人","507560"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1950000000","1950年","人","269724"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1955000000","1955年","人","267399"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1960000000","1960年","人","279684"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1965000000","1965年","人","294454"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1970000000","1970年","人","300628"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1975000000","1975年","人","310884"
"320","15歳以上人口","100","総数","120","女","18000","福井県","1980000000","1980年","人","321319"
